,has_gpu,language
https://github.com/smaret/astrochem,False,C
https://github.com/eltevo/StePS,True,C++
https://github.com/wathela/FIRST-CLASSIFIER,False,Python
https://github.com/rajeshrinet/pystokes,False,Jupyter Notebook
https://github.com/djgroen/MPWide,False,C++
https://github.com/MaudeDavidLab/GMEmbeddings,False,R
https://github.com/FitSNAP/FitSNAP,True,Jupyter Notebook
https://github.com/ntcockroft/STarFish,True,CSS
https://github.com/TheJacksonLaboratory/drug-synergy,True,Jupyter Notebook
https://github.com/TheJacksonLaboratory/SvAnna,False,Java
https://github.com/davidpagnon/Sports2D,True,Jupyter Notebook
https://github.com/OncoRNALab/CiLiQuant,False,Python
https://github.com/Biomedical-Imaging-Group/Steer-n-Detect,False,Java
https://github.com/florisvb/PyNumDiff,False,Python
https://github.com/mortonne/psifr,True,Python
https://github.com/Bgi-LUSH/GPMeta,True,R
https://github.com/MolecularAI/DockStreamCommunity,False,Jupyter Notebook
https://github.com/orbisgis/lczexplore,False,R
https://github.com/gymreklab/GangSTR,False,C++
https://github.com/gymreklab/chips,False,Jupyter Notebook
https://github.com/JetBrains-Research/spbla,True,C++
https://github.com/mwanakijiji/rrlfe,False,Python
https://github.com/weizhongli/cdhit,False,Perl
https://github.com/kinnala/scikit-fem,False,Python
https://github.com/tresoldi/ngesh,True,Python
https://github.com/ogotoh/spaln,True,C++
https://github.com/COVID-IWG/epimargin,True,Python
https://github.com/BiomedSciAI/fuse-med-ml,True,Python
https://github.com/tessgi/tvguide,False,Fortran
https://github.com/Wang-Ruihui/A-live-homogeneous-database-of-solar-active-regions,False,Python
https://github.com/pelican/pelican,True,C++
https://github.com/JeffLCoughlin/EphemMatch,False,Gnuplot
https://github.com/JeffLCoughlin/skye,False,Python
https://github.com/cmbant/getdist,False,Python
https://github.com/YenWenWang/HapDipKinship,False,R
https://github.com/leishenggit/CircleBase,False,HTML
https://github.com/NLeSC/scriptcwl,False,Python
https://github.com/NLeSC/embodied-emotions-scripts,False,Python
https://github.com/inpefess/gym-saturation,True,Python
https://github.com/cespinosa/pyHIIexplorerV2,False,Python
https://github.com/changhoonhahn/haloflow,True,Jupyter Notebook
https://github.com/changhoonhahn/pySpectrum,False,Python
https://github.com/changhoonhahn/provabgs,True,Jupyter Notebook
https://github.com/JasonYangShadow/lpmx,True,Go
https://github.com/tcassanelli/pywpf,False,Python
https://github.com/caseyjlaw/rtpipe,False,Python
https://github.com/caseyjlaw/tpipe,False,Python
https://github.com/RoelofBerg/limereg,True,C++
https://github.com/bodenlab/GRASP,True,JavaScript
https://github.com/EdwardBerman/shopt,True,Julia
https://github.com/netrias/rnassist,False,Jupyter Notebook
https://github.com/quatrope/feets,False,Python
https://github.com/quatrope/ProperImage,False,Python
https://github.com/mbaes/SpheCow,False,C++
https://github.com/nmslib/hnswlib,True,C++
https://github.com/lazear/sage,False,Rust
https://github.com/soedinglab/plass,True,C
https://github.com/soedinglab/hh-suite,True,C
https://github.com/soedinglab/spacepharer,True,C
https://github.com/soedinglab/MMseqs2,True,C
https://github.com/soedinglab/metaeuk,True,C
https://github.com/SchmollerLab/Cell_ACDC,True,Python
https://github.com/DochtermannLab/BehavioralHeritability,False,R
https://github.com/DochtermannLab/G-PopComparison,False,R
https://github.com/twosixlabs/magicwand-datatool,False,Python
https://github.com/samaygarg/fuelcell,False,Python
https://github.com/DeepRank/pdb2sql,False,Python
https://github.com/DeepRank/deeprank-core,True,Python
https://github.com/DeepRank/iScore,True,Python
https://github.com/DeepRank/Deeprank-GNN,True,Python
https://github.com/DeepRank/PSSMGen,False,Python
https://github.com/DeepRank/deeprank,True,Python
https://github.com/fdebras/ECLIPS3D,False,Fortran
https://github.com/jdidion/atropos,False,Python
https://github.com/hsergi/Roman_Coronagraph_ETC,False,Python
https://github.com/cl3425/Clairvoyance,False,Python
https://github.com/reality/klarigi,False,Groovy
https://github.com/gbrammer/grizli,False,Python
https://github.com/lberaldoesilva/naif,False,Python
https://github.com/linqs/psl,False,Java
https://github.com/raspishake/rsudp,False,Python
https://github.com/ParaFly/ParaFly,False,Shell
https://github.com/fAndreuzzi/BisPy,False,Python
https://github.com/Ouranosinc/xclim,False,Python
https://github.com/EskelandLab/ShinyArchRUiO,False,R
https://github.com/rramadeu/AGHmatrix,False,R
https://github.com/sevimcengiz/Oryx-MRSI,False,PostScript
https://github.com/INCEPTdk/adaptr,False,R
https://github.com/jbrakensiek/CORBITS,False,C++
https://github.com/rice-solar-physics/EBTEL,False,IDL
https://github.com/INCF/one_click,False,Python
https://github.com/rqtl/qtl2,False,R
https://github.com/onnela-lab/beiwe-backend,True,JavaScript
https://github.com/jupyter/notebook,False,JavaScript
https://github.com/ebundhoo/TAGOPSIN,False,Java
https://github.com/aneeshnaik/spam,False,Python
https://github.com/aneeshnaik/lintsampler,False,Python
https://github.com/CSB5/lofreq,False,C
https://github.com/Degiacomi-Lab/molearn,True,Python
https://github.com/AllenInstitute/bmtk,False,Python
https://github.com/jcombs1/blasr,True,C++
https://github.com/csuhjhjhj/GCNCMI,True,Python
https://github.com/SophieMLV/axionHMcode,False,Python
https://github.com/awsteiner/o2scl,True,C
https://github.com/awsteiner/bamr,False,C++
https://github.com/xfangcosmo/2DFFTLog,False,C
https://github.com/xfangcosmo/FFTLog-and-beyond,False,C
https://github.com/vbaliga/gaussplotR,False,HTML
https://github.com/sPaMFouR/RedPipe,False,Jupyter Notebook
https://github.com/bbfrederick/stabilitycalc,False,Python
https://github.com/magnuspalmblad/addFeatures,False,R
https://github.com/magnuspalmblad/shic,False,Python
https://github.com/magnuspalmblad/averageRegions,False,R
https://github.com/yongsukyee/uncertain_blackholemass,True,Jupyter Notebook
https://github.com/statgen/demuxlet,False,C++
https://github.com/statgen/popscle,False,C++
https://github.com/statgen/Minimac4,False,C++
https://github.com/openmopac/mopac,True,Fortran
https://github.com/OpenMD/OpenMD,True,C++
https://github.com/Xomics/ACTIONdemonstrator_workflow,True,Jupyter Notebook
https://github.com/migueldvb/cine,False,Python
https://github.com/aabdurrouf/piXedfit,True,Python
https://github.com/NiallJeffrey/DeepMass,True,Jupyter Notebook
https://github.com/NiallJeffrey/BornRaytrace,False,Python
https://github.com/sfarrens/sfof,False,Python
https://github.com/sfarrens/sf_deconvolve,False,Python
https://github.com/rdicosmo/parmap,True,OCaml
https://github.com/WorkflowConversion/CTDopts,False,Python
https://github.com/WorkflowConversion/CTDConverter,False,Python
https://github.com/aomlomics/tourmaline,False,Python
https://github.com/lastz/lastz,True,C
https://github.com/MichielsenM/FOAM,False,Python
https://github.com/mpc-bioinformatics/CalibraCurve,False,R
https://github.com/saltastro/pyhrs,False,Python
https://github.com/blackrim/phyutility,False,Java
https://github.com/jbytecode/LinRegOutliers,False,Julia
https://github.com/jbytecode/JMcDM,False,Julia
https://github.com/UUDigitalHumanitieslab/texcavator,True,JavaScript
https://github.com/zheng-lh/UBER,False,Fortran
https://github.com/oncoray/mirp,True,Python
https://github.com/MillionConcepts/lhorizon,False,Python
https://github.com/yuguangchen1/KcwiKit,False,Python
https://github.com/ExpressionAnalysis/ea-utils,False,C++
https://github.com/tkzeng/Pangolin,True,Python
https://github.com/ska-sa/hibayes,False,Python
https://github.com/ska-sa/katdal,False,Python
https://github.com/dgrun/FateID,False,R
https://github.com/BRAIN-TO/GIRFReco.jl,True,Julia
https://github.com/peikuan/WBBC,True,Perl
https://github.com/fermiPy/fermipy,False,Python
https://github.com/jonas/tig,True,C
https://github.com/CEA-MetroCarac/pystack3d,True,Python
https://github.com/CEA-MetroCarac/fitspy,True,Python
https://github.com/sagepublishing/rejected_article_tracker_pkg,False,Python
https://github.com/sourmash-bio/sourmash,False,Python
https://github.com/nialov/fractopo,False,Python
https://github.com/xmuyulab/DreamDIA-XMBD,True,Python
https://github.com/dgbowl/yadg,False,Python
https://github.com/koenderks/jaspAudit,False,R
https://github.com/carpyncho/carpyncho-py,False,Python
https://github.com/mirochaj/ares,False,Python
https://github.com/mirochaj/sedop,False,Python
https://github.com/davidgardenier/frbpoppy,False,Python
https://github.com/davidgardenier/frbcat,False,Python
https://github.com/tinawunderlich/MultichannelGPR,False,MATLAB
https://github.com/Single-Cell-Graph-Learning/scSGL,False,Python
https://github.com/p-slash/qsonic,False,Python
https://github.com/ptriska/WavesDash,False,Python
https://github.com/dhubber/seren,False,FORTRAN
https://github.com/OttoStruve/muler,False,TeX
https://github.com/fatmasevinck/enetLTS,False,R
https://github.com/LQYoLH/CnnCrispr,False,Python
https://github.com/SNOwGLoBES/snowglobes,False,Jupyter Notebook
https://github.com/Ge-Lab/USAT,True,Shell
https://github.com/mjoppich/bioGUItools,False,Python
https://github.com/greendw/AntabGMVA,False,Python
https://github.com/taranu/AllStarFit,True,R
https://github.com/gilestrolab/pySolo,False,Python
https://github.com/gilestrolab/ethoscope,True,Python
https://github.com/cas-bioinf/rboAnalyzer,False,Python
https://github.com/nevrome/bleiglas,False,R
https://github.com/Dulab2020/ARMT,True,R
https://github.com/Mulan-94/smops,False,Python
https://github.com/tkonolige/city2ba,False,Rust
https://github.com/ExaScience/elprep,False,Go
https://github.com/Higgins00/TESS-Localize,False,Python
https://github.com/sebastian-zieba/PACMAN,False,Python
https://github.com/max-little/GRAPL,False,Python
https://github.com/gui11aume/starcode,False,C
https://github.com/phil-mansfield/gotetra,False,Go
https://github.com/ArkajyotiSaha/RandomForestsGLS,False,C++
https://github.com/Mat-dp/mat-dp-core,False,Python
https://github.com/easystats/correlation,False,R
https://github.com/easystats/effectsize,True,R
https://github.com/easystats/performance,True,R
https://github.com/easystats/parameters,False,R
https://github.com/graphnet-team/graphnet,True,Python
https://github.com/datalad/datalad,True,Python
https://github.com/pnsaevik/effluent,False,Python
https://github.com/markur4/plotastic,False,Jupyter Notebook
https://github.com/rvalieris/parallel-fastq-dump,False,Python
https://github.com/KALMUS-Color-Toolkit/KALMUS,False,Python
https://github.com/Shamir-Lab/domino_web,False,HTML
https://github.com/y-256/libdivsufsort,False,C
https://github.com/google/jax,True,Python
https://github.com/google/best,False,Rust
https://github.com/google/caliban,True,Python
https://github.com/JuliaManifolds/Manopt.jl,False,Julia
https://github.com/ajeldorado/falco-matlab,True,MATLAB
https://github.com/ajeldorado/falco-python,True,Python
https://github.com/pyFFTW/pyFFTW,False,Python
https://github.com/dzerbino/velvet,False,C
https://github.com/mchalela/GriSPy,False,Python
https://github.com/lh3/bioawk,True,C
https://github.com/lh3/bfc,False,TeX
https://github.com/lh3/bgt,False,C
https://github.com/lh3/bedtk,False,C
https://github.com/lh3/wgsim,False,C
https://github.com/lh3/miniasm,False,TeX
https://github.com/lh3/seqtk,False,C
https://github.com/lh3/minimap2,True,C
https://github.com/lh3/fermi-lite,False,C
https://github.com/glue-viz/glue,False,Python
https://github.com/brian-team/brian2,True,Python
https://github.com/USEPA/harmonize-wq,True,Python
https://github.com/USEPA/SSN2,True,R
https://github.com/USEPA/nsink,False,R
https://github.com/FreBio/komics,False,Python
https://github.com/c-zhou/yahs,True,C
https://github.com/jan-rybizki/Chempy,False,Jupyter Notebook
https://github.com/jan-rybizki/Galaxia_wrap,True,Jupyter Notebook
https://github.com/jan-rybizki/gdr2_completeness,False,Jupyter Notebook
https://github.com/hdeeg/KvW,False,Prolog
https://github.com/tcollett/LensPop,True,sed
https://github.com/benvanwerkhoven/kernel_tuner,True,Python
https://github.com/rae-holcomb/SpinSpotter,False,Jupyter Notebook
https://github.com/xenon-middleware/pyxenon,False,Python
https://github.com/xenon-middleware/xenon,True,Java
https://github.com/Nextomics/nextsv,True,JavaScript
https://github.com/vrodgom/statmorph,False,Python
https://github.com/bblodfon/emba,False,R
https://github.com/biocore-ntnu/pyranges,False,Python
https://github.com/biocore-ntnu/epic2,False,Cython
https://github.com/biocore-ntnu/ncls,False,C
https://github.com/odlomax/spamcart-dev,False,Fortran
https://github.com/pymedphys/pymedphys,True,Python
https://github.com/ipython/ipython,True,Python
https://github.com/LucyMcGowan/tipr,False,R
https://github.com/recipy/recipy,False,Python
https://github.com/Kaixhin/FGLab,True,HTML
https://github.com/Kaixhin/dockerfiles,True,Dockerfile
https://github.com/Kaixhin/spinning-up-basic,False,Python
https://github.com/Kaixhin/Rainbow,True,Python
https://github.com/Kaixhin/FGMachine,True,JavaScript
https://github.com/Kaixhin/PlaNet,True,Python
https://github.com/Kaixhin/Atari,True,Lua
https://github.com/Kaixhin/Autoencoders,True,Lua
https://github.com/numba/numba,True,Python
https://github.com/ltlancas/walter,False,Jupyter Notebook
https://github.com/dynamicslab/pysindy,True,Python
https://github.com/webbjj/m2mcluster,False,Python
https://github.com/webbjj/clustertools,True,Python
https://github.com/Jacks0nJ/PyFPT,False,Python
https://github.com/christinahedges/contaminante,True,Python
https://github.com/labjg/fibmeasure,False,Python
https://github.com/undark-lab/albatross,True,Python
https://github.com/undark-lab/swyft,True,Jupyter Notebook
https://github.com/undark-lab/sstrax,False,Python
https://github.com/benjaminbolling/RSW,False,Python
https://github.com/benjaminbolling/DynaGUI,False,Python
https://github.com/danxhuber/galclassify,False,IDL
https://github.com/danxhuber/evolstate,False,Jupyter Notebook
https://github.com/ratt-ru/QuartiCal,True,Python
https://github.com/ratt-ru/rodrigues,True,JavaScript
https://github.com/ratt-ru/smops,False,Python
https://github.com/ratt-ru/montblanc,True,Python
https://github.com/ratt-ru/CubiCal,True,Python
https://github.com/ratt-ru/Stimela,True,Python
https://github.com/ratt-ru/eidos,False,Python
https://github.com/ratt-ru/Stimela-classic,True,Python
https://github.com/ratt-ru/breizorro,False,Python
https://github.com/ratt-ru/PyMORESANE,True,Python
https://github.com/ratt-ru/solarkat,False,Python
https://github.com/saphir746/BiobankRead-Bash,True,Python
https://github.com/atzberg/mlmod,True,C++
https://github.com/r3w0p/bobocep,False,Python
https://github.com/mzkhalid039/DWBuilder,False,Python
https://github.com/ebmonson/2DFFTUtils-Module,False,Python
https://github.com/xdf-modules/libxdf,False,C++
https://github.com/caracal-pipeline/caracal,False,Python
https://github.com/MrMinimal64/multivar_horner,False,Python
https://github.com/t-brandt/fitramp,False,Jupyter Notebook
https://github.com/t-brandt/acorns-adi,False,Python
https://github.com/t-brandt/orvara,False,Jupyter Notebook
https://github.com/sciris/sciris,False,Python
https://github.com/nvalimak/fsm-lite,False,C++
https://github.com/LBC-LNBio/parKVFinder-win,False,C
https://github.com/LBC-LNBio/PyMOL-KVFinder-web-Tools,False,Python
https://github.com/LBC-LNBio/pyKVFinder,False,Python
https://github.com/aertslab/pySCENIC,False,Python
https://github.com/miguelzuma/hi_class_public,False,C
https://github.com/FengTaoSMU/MOBFinder,False,Python
https://github.com/stevengiacalone/triceratops,False,Python
https://github.com/gigjozsa/tirific,False,C
https://github.com/CajoterBraak/demc2,False,R
https://github.com/ajwheeler/Korg.jl,False,Julia
https://github.com/pytoolz/toolz,False,Python
https://github.com/dpryan79/MethylDackel,False,C
https://github.com/deeptools/pyBigWig,False,C
https://github.com/dpryan79/libBigWig,False,C
https://github.com/BapMel/mesocalc,False,HTML
https://github.com/miracum/ahd2fhir,False,Python
https://github.com/padster/pyNeuroTrace,True,Python
https://github.com/Yingjie4Science/SDGdetector,True,R
https://github.com/pepkit/geofetch,False,Jupyter Notebook
https://github.com/XSLiuLab/Seq2Neo,False,Python
https://github.com/blankhaar/PORTAL,False,Fortran
https://github.com/mattyowl/astLib,False,C
https://github.com/mattyowl/fitScalingRelation,False,Python
https://github.com/NNSSA/GALLUMI_public,False,Python
https://github.com/ToyotaCRDL/mahos,True,Python
https://github.com/ICB-DCM/pyABC,False,Python
https://github.com/sverhoeven/docker-cartodb,False,JavaScript
https://github.com/asntech/intervene,False,Python
https://github.com/ERA-URBAN/wrfpy,False,Python
https://github.com/eleniadam/npgreat,False,Python
https://github.com/xstarkit/MPI_XSTAR,False,C++
https://github.com/bshoshany/OGRe,False,Mathematica
https://github.com/ExoplanetML/Nigraha,False,Python
https://github.com/emunte/vaRHC,False,R
https://github.com/cbrnr/sigviewer,False,C++
https://github.com/migp11/pyfastcore,False,Python
https://github.com/pengweixing/FACT,True,Python
https://github.com/PaulKuin/uvotpy,False,Python
https://github.com/SoFiA-Admin/SoFiA-2,False,C
https://github.com/justinmathias/isocalcR,False,R
https://github.com/hpc4cmb/toast,True,C++
https://github.com/csj607/STaRS,False,Fortran
https://github.com/r-cas/caracas,False,R
https://github.com/compomics/COSS,False,Java
https://github.com/compomics/DeepLC,True,Python
https://github.com/compomics/xilmass,False,Java
https://github.com/agurvich/FIRE_studio,False,Jupyter Notebook
https://github.com/Acellera/htmd,True,Rich Text Format
https://github.com/jakelever/civicmine,False,R
https://github.com/NielsenBerkeleyLab/sconce,False,C++
https://github.com/RoryChenXY/DataRepExp_public,False,R
https://github.com/sblunt/orbitize,True,Python
https://github.com/relipmoc/skewer,False,C++
https://github.com/spjuhel/BoARIO,False,Python
https://github.com/pmelchior/shapelens,False,C++
https://github.com/pmelchior/shear-stacking,False,Python
https://github.com/pmelchior/skylens,False,C++
https://github.com/pmelchior/des-exp-checker,False,HTML
https://github.com/pmelchior/skymapper,False,Python
https://github.com/pmelchior/epsnoise,False,Python
https://github.com/pmelchior/scarlet,False,Python
https://github.com/pmelchior/spender,True,Python
https://github.com/pmelchior/pygmmis,False,Python
https://github.com/kingyin3613/ringspy,False,Python
https://github.com/jonzink/EDI-Vetter,False,Python
https://github.com/jonzink/EDI_Vetter_unplugged,False,Jupyter Notebook
https://github.com/LiShuTJ/NDNet,True,Python
https://github.com/ahmedmagds/GNUVID,False,Python
https://github.com/svi-opensource/libics,True,C
https://github.com/jydu/physamp,False,C++
https://github.com/jydu/maffilter,True,C++
https://github.com/phelelani/nf-rnaSeqCount,False,Nextflow
https://github.com/phelelani/nf-rnaSeqMetagen,False,Nextflow
https://github.com/longfei8533/SDC,True,R
https://github.com/RuiningZHAO/wcpy,False,Python
https://github.com/luinix/pesco,True,C#
https://github.com/hydroframe/hf_hydrodata,False,Python
https://github.com/hydroframe/subsettools,False,Python
https://github.com/argiopetech/base,False,C++
https://github.com/sambit-giri/BCMemu,False,Python
https://github.com/sambit-giri/BCemu,False,Python
https://github.com/sambit-giri/tools21cm,True,Python
https://github.com/dixonlab/hic_breakfinder,False,Roff
https://github.com/zkdtc/MLC_ELGs,False,Jupyter Notebook
https://github.com/genomicepidemiology/ARGprofiler,False,HTML
https://github.com/Sulstice/cocktail-shaker,False,Jupyter Notebook
https://github.com/WSWUP/agweather-qaqc,False,Python
https://github.com/seheonoh/2dbat,False,C
https://github.com/seheonoh/baygaud,False,Roff
https://github.com/anmolter/XLUR,False,Python
https://github.com/jendelel/PrankWebApp,True,JavaScript
https://github.com/CodeEagle22/SIRITVIS,True,Jupyter Notebook
https://github.com/codidact/qpixel,False,Ruby
https://github.com/Li-Yangyang/LOTUS,False,Python
https://github.com/astroML/gatspy,False,Python
https://github.com/philbull/RadioFisher,False,Python
https://github.com/simonsobs/so_noise_models,False,Python
https://github.com/simonsobs/nemo,False,Python
https://github.com/simonsobs/pixell,False,Python
https://github.com/simonsobs/mnms,False,Python
https://github.com/JaimeRZP/LimberJack.jl,True,Julia
https://github.com/steven-murray/powerbox,True,Jupyter Notebook
https://github.com/steven-murray/pydftools,False,Jupyter Notebook
https://github.com/steven-murray/mrpy,False,Python
https://github.com/stefanradev93/BayesFlow,True,Python
https://github.com/streamlit/streamlit,True,Python
https://github.com/samb8s/PsrPopPy,False,Fortran
https://github.com/NBISweden/AGAT,True,Perl
https://github.com/pymatting/pymatting,True,Python
https://github.com/BorgwardtLab/simbsig,True,Python
https://github.com/pinellolab/CRISPRitz,False,Python
https://github.com/pinellolab/CRISPResso2,False,Python
https://github.com/pinellolab/STREAM,False,Jupyter Notebook
https://github.com/ropensci/seasl,False,R
https://github.com/ropensci/arkdb,False,R
https://github.com/ropensci/dataaimsr,False,R
https://github.com/ropensci/censo2017,False,R
https://github.com/ropensci/jenkins,False,R
https://github.com/ropensci/rnoaa,False,R
https://github.com/ropensci/dbparser,True,R
https://github.com/ropensci/tiler,False,R
https://github.com/ropensci/unrtf,False,C
https://github.com/ropensci/roadoi,False,R
